listing_id,latitude,longitude,hover_description,listing_url,price,property_type,room_type,accommodates,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,reviews_per_month,host_id,host_name,host_identity_verified,host_listings_count,host_total_listings_count,license,neighbourhood,minimum_nights
3344,38.90145,-77.02679,"White House-Center City, entire 2BR/2BA Condo",https://www.airbnb.com/rooms/3344,150.0,Entire condo,Entire home/apt,2,10,0,0,2009-05-09,2016-08-31,5.0,0.05,4957,A.J.,False,2,4,,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",59.0
3686,38.86339,-76.98889,Vita's Hideaway,https://www.airbnb.com/rooms/3686,60.0,Private room in home,Private room,1,84,0,0,2010-11-01,2023-08-30,4.64,0.47,4645,Vita,True,1,4,,SE Historic Anacostia,31.0
3943,38.91195,-77.00456,Historic Rowhouse Near Monuments,https://www.airbnb.com/rooms/3943,79.0,Private room in townhouse,Private room,2,546,41,2,2009-05-10,2025-05-27,4.86,2.78,5059,Vasa,True,5,5,Hosted License: 5007242201001033,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",1.0
4197,38.88719,-76.99472,Capitol Hill Bedroom walk to Metro,https://www.airbnb.com/rooms/4197,128.0,Private room in home,Private room,1,67,6,1,2009-05-14,2025-05-20,4.88,0.34,5061,Sandra,True,2,2,Hosted License: 5007242201000749,"SE Capitol Hill, Lincoln Park",6.0
4529,38.90585,-76.94469,Bertina's  House Part One,https://www.airbnb.com/rooms/4529,70.0,Private room in home,Private room,2,102,0,0,2009-08-08,2019-07-05,4.66,0.53,5803,Bertina,True,2,4,Exempt,"NE Eastland Gardens, Kenilworth",30.0
5589,38.91887,-77.04008,Cozy apt in Adams Morgan,https://www.airbnb.com/rooms/5589,87.0,Entire rental unit,Entire home/apt,3,96,0,0,2009-09-22,2023-08-17,4.5,0.5,6527,Ami,True,2,4,,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",50.0
7103,38.91999,-77.09774,Lovely guest suite in a quiet but close-in neighborhood,https://www.airbnb.com/rooms/7103,74.0,Entire guest suite,Entire home/apt,2,91,0,0,2010-03-21,2022-06-03,4.79,0.49,17633,Charlotte,True,25,108,,"NW-far Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",31.0
11785,38.92622,-77.07591,Sanctuary near Cathedral,https://www.airbnb.com/rooms/11785,90.0,Entire rental unit,Entire home/apt,4,416,2,1,2010-01-12,2025-05-31,4.59,2.21,32015,Teresa,True,4,6,,"NW-far Cathedral Heights, McLean Gardens, Glover Park",31.0
12442,38.92756,-77.07667,Peaches & Cream near Cathedral,https://www.airbnb.com/rooms/12442,52.0,Private room in home,Private room,2,120,2,0,2010-03-12,2024-12-20,4.62,0.65,32015,Teresa,True,4,6,,"NW-far Cathedral Heights, McLean Gardens, Glover Park",31.0
13744,38.92836,-77.03136,"Heart of the City -HalfBlock to METRO, Restaurants",https://www.airbnb.com/rooms/13744,125.0,Entire rental unit,Entire home/apt,2,38,0,0,2010-04-11,2023-11-14,4.84,0.21,53927,Victoria,True,1,3,Hosted License: 5007242201000873,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",30.0
14218,38.92668,-77.07686,Quiet Comfort near Nat'l Cathedral,https://www.airbnb.com/rooms/14218,64.0,Private room in home,Private room,2,106,2,0,2011-05-01,2025-02-28,4.62,0.62,32015,Teresa,True,4,6,,"NW-far Cathedral Heights, McLean Gardens, Glover Park",31.0
17131,38.92644,-77.07646,The Loft near National Cathedral,https://www.airbnb.com/rooms/17131,64.0,Private room in home,Private room,2,109,1,0,2010-03-24,2025-01-13,4.66,0.59,32015,Teresa,True,4,6,,"NW-far Cathedral Heights, McLean Gardens, Glover Park",31.0
27682,38.9665,-77.00645,Private 1-bed apartment-Walk to METRO,https://www.airbnb.com/rooms/27682,70.0,Entire home,Entire home/apt,1,12,1,0,2010-05-12,2025-05-03,5.0,0.07,36646,Ellen,True,2,2,,"NE/NW Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",90.0
32087,38.91766,-77.04598,Historic bed and breakfast Kalorama Washington DC,https://www.airbnb.com/rooms/32087,229.0,Private room in bed and breakfast,Private room,2,16,1,0,2011-09-25,2024-09-25,4.87,0.1,138459,Lucia,True,16,18,Exempt,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",1.0
52092,38.9077,-77.02431,People's Place 2- Convention Center,https://www.airbnb.com/rooms/52092,139.0,Entire rental unit,Entire home/apt,4,197,1,0,2010-09-26,2024-11-30,4.35,1.1,50148,Adreinne,True,5,7,,"NW-mid Shaw, Logan Circle",31.0
178395,38.96165,-77.01858,"Spare Room for Washington,DC Visit or entire house",https://www.airbnb.com/rooms/178395,255.0,Private room in home,Private room,1,0,0,0,,,,,852801,Allison,True,2,2,,"NW-mid Takoma, Brightwood, Manor Park",31.0
1423508139615517030,38.95686785148702,-77.02048835076276,New 3 Bed 3.5 Ba NW DC Unit 3,https://www.airbnb.com/rooms/1423508139615517030,210.0,Entire rental unit,Entire home/apt,6,0,0,0,,,,,177084854,NIna,True,5,5,,"NW-mid Brightwood Park, Crestwood, Petworth",31.0
62122,38.92238,-77.04709,"STUDIO SUITE IN THE TREE TOPS:ADAMS MORGAN,WOODLEY",https://www.airbnb.com/rooms/62122,84.0,Entire townhouse,Entire home/apt,3,167,29,3,2012-08-31,2025-06-01,4.86,1.07,301975,Sarah,True,1,1,Hosted License: 5007242201000081,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",5.0
67483,38.934628,-77.029839,Charming B & B in Columbia Heights,https://www.airbnb.com/rooms/67483,76.0,Entire guest suite,Entire home/apt,3,165,3,1,2011-02-06,2025-06-01,4.52,0.94,332901,Chris And Shawanda,False,1,1,,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",31.0
93551,38.91433,-77.01876,Upscale Master Close to Everything,https://www.airbnb.com/rooms/93551,79.0,Private room in townhouse,Private room,2,104,1,0,2011-04-19,2024-12-14,4.75,0.6,481929,Christopher,True,4,5,,"NW-mid Howard University, Le Droit Park, Cardozo/Shaw",31.0
116951,38.91436,-77.0181,Upscale Private Close to Everything,https://www.airbnb.com/rooms/116951,71.0,Private room in townhouse,Private room,2,87,2,0,2011-06-04,2024-11-01,4.69,0.51,481929,Christopher,True,4,5,,"NW-mid Howard University, Le Droit Park, Cardozo/Shaw",31.0
150109,38.91525,-77.04001,Great apartment in perfect location,https://www.airbnb.com/rooms/150109,142.5,Entire rental unit,Entire home/apt,2,30,0,0,2011-11-04,2022-03-01,4.83,0.18,723470,Steffanie,True,1,1,,"NW-mid Dupont Circle, Connecticut Avenue/K Street",31.0
153545,38.94286,-77.04417,Guest Room 3 miles to the White House,https://www.airbnb.com/rooms/153545,67.0,Private room in home,Private room,1,41,1,0,2011-09-15,2024-12-13,4.67,0.24,738459,Natasha,True,5,6,Hosted License: 5007242201000811<br />Unhosted License: 5007262201000812,"NW-mid Brightwood Park, Crestwood, Petworth",30.0
155859,38.96628,-77.0309,~Upper North West GuestNest DC,https://www.airbnb.com/rooms/155859,95.0,Private room in home,Private room,1,129,0,0,2011-07-25,2019-10-28,4.87,0.76,745305,Larry And Paulette,True,2,2,,"NW-mid Takoma, Brightwood, Manor Park",31.0
161913,38.91296,-77.04639,X-tra large suite;3 min Wlk 2 Metro,https://www.airbnb.com/rooms/161913,99.0,Private room in townhouse,Private room,1,5,0,0,2014-10-12,2015-08-10,4.6,0.04,767543,Dana,True,2,12,,"NW-mid Dupont Circle, Connecticut Avenue/K Street",31.0
164069,38.91366,-77.00803,Master en-suite in historical house near monuments,https://www.airbnb.com/rooms/164069,115.0,Private room in home,Private room,2,265,32,1,2011-07-12,2025-05-18,4.88,1.56,5059,Vasa,True,5,5,Hosted License: 5007242201001033,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",1.0
174808,38.86432,-76.98749,Historic American Four Square,https://www.airbnb.com/rooms/174808,95.0,Private room in home,Private room,2,93,6,2,2016-04-11,2025-06-14,4.95,0.83,835242,Jeffrey,False,1,4,Hosted License: 5007242201001736,SE Historic Anacostia,2.0
175608,38.90756,-77.02212,People's Place  - Convention Center,https://www.airbnb.com/rooms/175608,72.0,Entire rental unit,Entire home/apt,4,191,1,0,2011-10-06,2024-08-24,4.31,1.15,50148,Adreinne,True,5,7,,"NW-mid Shaw, Logan Circle",31.0
196429,38.96923,-77.02041,"Takoma Garden apt-Lush yard,pets ok",https://www.airbnb.com/rooms/196429,119.0,Entire guest suite,Entire home/apt,3,5,0,0,2014-10-27,2022-04-01,4.2,0.04,956417,Julia,True,1,6,,"NW-mid Takoma, Brightwood, Manor Park",31.0
198685,38.93395,-77.01625,Private room in central location.,https://www.airbnb.com/rooms/198685,59.0,Private room in townhouse,Private room,2,162,5,0,2011-09-03,2025-05-03,4.74,0.96,966613,Robin,True,1,5,,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",31.0
201116,38.97474,-77.01997,Victorian Haven - Private Basement!,https://www.airbnb.com/rooms/201116,80.0,Entire rental unit,Entire home/apt,2,228,3,0,2011-09-16,2025-04-13,4.48,1.36,983611,Marta Reid,True,1,1,Hosted License: 5007242201001837,"NW-mid Takoma, Brightwood, Manor Park",28.0
204741,38.82768,-76.99624,1-Suburbia in the City--Best Value!!!,https://www.airbnb.com/rooms/204741,37.0,Private room in condo,Private room,2,116,0,0,2011-09-16,2023-02-28,4.59,0.69,1005751,Denise,True,3,5,,"SE Congress Heights, Bellevue, Washington Highlands",31.0
223203,38.98853,-77.04441,ROOM FOR RENT IN A NICE AREA OF DC,https://www.airbnb.com/rooms/223203,81.0,Private room in home,Private room,2,15,0,0,2011-10-24,2024-05-19,4.8,0.09,1159505,Elizabeth,False,4,5,Hosted License: 5007242201001959,"NW-mid Colonial Village, Shepherd Park, North Portal Estates",2.0
223922,38.94482,-77.04437,Private Retreat Apt. in DC. Pets are Welcome Free!,https://www.airbnb.com/rooms/223922,130.0,Entire home,Entire home/apt,3,230,22,2,2011-09-25,2025-06-01,4.76,1.38,738459,Natasha,True,5,6,Hosted License: 5007242201000811<br />Unhosted License: 5007262201000812,"NW-mid Brightwood Park, Crestwood, Petworth",1.0
251611,38.98853,-77.04441,LUXURY LIVING AT A BARGAIN,https://www.airbnb.com/rooms/251611,81.0,Private room in home,Private room,3,1,0,0,2019-03-10,2019-03-10,5.0,0.01,1159505,Elizabeth,False,4,5,Hosted License: 5007242201001959,"NW-mid Colonial Village, Shepherd Park, North Portal Estates",2.0
251615,38.98853,-77.04441,NICE HOUSE IN A VERY NICE NEIGHBORHOOD,https://www.airbnb.com/rooms/251615,81.0,Private room in home,Private room,2,6,0,0,2018-06-30,2022-08-19,4.83,0.07,1159505,Elizabeth,False,4,5,Hosted License: 5007242201001959,"NW-mid Colonial Village, Shepherd Park, North Portal Estates",2.0
251619,38.98853,-77.04441,LUXURY LIVING AT A BARGAIN,https://www.airbnb.com/rooms/251619,81.0,Private room in home,Private room,2,9,0,0,2013-03-30,2023-04-03,4.67,0.06,1159505,Elizabeth,False,4,5,Hosted License: 5007242201001959,"NW-mid Colonial Village, Shepherd Park, North Portal Estates",2.0
262629,38.96691,-77.0044,Guest bedroom and private bath.,https://www.airbnb.com/rooms/262629,55.0,Private room in home,Private room,1,44,3,0,2011-11-11,2025-04-01,4.88,0.27,36646,Ellen,True,2,2,Exempt,"NE/NW Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",90.0
290001,38.91001,-77.02563,"Cozy Rowhouse Near Logan Circle, Convention Center",https://www.airbnb.com/rooms/290001,201.0,Entire townhouse,Entire home/apt,2,199,19,1,2012-03-17,2025-06-09,4.85,1.23,1505235,Jane,True,1,1,Unhosted License: 5007262201002841,"NW-mid Shaw, Logan Circle",2.0
296196,38.9146,-77.03602,Charming Dupont English Basement,https://www.airbnb.com/rooms/296196,128.0,Entire rental unit,Entire home/apt,4,114,25,2,2012-02-22,2025-06-15,4.91,0.7,1528235,Frank,False,1,1,Hosted License: 5007242201000602,"NW-mid Dupont Circle, Connecticut Avenue/K Street",3.0
299030,38.9806,-77.03084,Red Room - Washington 1-2/p Bedroom near Metro,https://www.airbnb.com/rooms/299030,86.0,Private room in home,Private room,2,57,15,1,2012-05-09,2025-06-08,4.87,0.36,1541062,Donna,False,3,4,Hosted License: 5007242201000328,"NW-mid Colonial Village, Shepherd Park, North Portal Estates",1.0
1297417,38.91351,-77.03112,Hip & Historic Combined,https://www.airbnb.com/rooms/1297417,200.0,Entire rental unit,Entire home/apt,3,14,11,1,2013-11-22,2025-05-27,4.86,0.1,1813448,Dara,True,1,2,Hosted License: 5007242201001084,"NW-mid Shaw, Logan Circle",3.0
303723,38.91611,-77.02662,Modern and Private 1BD English Unit in Shaw,https://www.airbnb.com/rooms/303723,140.0,Entire guest suite,Entire home/apt,2,178,9,5,2015-05-24,2025-06-15,4.79,1.45,1563230,Gennet,True,1,2,Hosted License: 5007242201004041,"NW-mid Howard University, Le Droit Park, Cardozo/Shaw",2.0
306465,38.91297,-77.0465,"Spacious Dupont Circle Apt: Walk to Metro, Shops!",https://www.airbnb.com/rooms/306465,142.5,Entire rental unit,Entire home/apt,4,19,0,0,2012-03-14,2023-03-29,4.56,0.12,767543,Dana,True,2,12,Hosted License: 5007242201002389,"NW-mid Dupont Circle, Connecticut Avenue/K Street",60.0
313405,38.9793,-77.0283,Blue Room - Washington DC 1-2p Bedroom Near Metro,https://www.airbnb.com/rooms/313405,88.0,Private room in home,Private room,2,61,17,1,2012-04-22,2025-06-13,4.88,0.38,1541062,Donna,False,3,4,Hosted License: 5007242201000328,"NW-mid Colonial Village, Shepherd Park, North Portal Estates",1.0
339208,38.89094,-76.93638,METRO ACCESSIBLE TWO BEDROOM APT,https://www.airbnb.com/rooms/339208,72.0,Entire rental unit,Entire home/apt,6,181,19,1,2012-03-07,2025-05-27,4.75,1.12,1722407,Wayne,False,1,4,Hosted License: 5007242201000688,"SE Capitol View, Marshall Heights, Benning Heights",4.0
355527,38.88408,-77.0035,"Steps to US Capitol, Library of Congress",https://www.airbnb.com/rooms/355527,205.0,Entire rental unit,Entire home/apt,3,156,5,0,2012-03-01,2025-03-24,4.8,0.96,1096793,Marina,True,1,4,Hosted License: 5007242201001215,"SE Capitol Hill, Lincoln Park",2.0
15673447,38.92357,-77.09901,"Efficiency Apartment in Kent, Sleeps two.",https://www.airbnb.com/rooms/15673447,127.5,Entire rental unit,Entire home/apt,2,3,2,1,2016-11-06,2025-06-01,5.0,0.03,101224851,Deardre,True,1,1,Hosted License: 5007242201003825,"NW-far Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",2.0
382111,38.89099,-76.99458,Capitol Hill Historic District Apt!,https://www.airbnb.com/rooms/382111,174.0,Entire rental unit,Entire home/apt,4,284,6,0,2012-04-07,2025-04-28,4.8,1.77,1907809,Micha,True,2,3,Hosted License: 5007242201000627,"SE Capitol Hill, Lincoln Park",3.0
409582,38.88306,-76.99497,Capitol Hill studio apartment (Eastern Market),https://www.airbnb.com/rooms/409582,224.0,Entire rental unit,Entire home/apt,2,620,15,1,2012-04-12,2025-05-28,4.88,3.86,2038963,Kelly,True,5,7,Hosted License: 5007242101000002,"SE Capitol Hill, Lincoln Park",2.0
437005,38.86256,-76.98689,"The Buddha behind the ""Blue Door""",https://www.airbnb.com/rooms/437005,345.0,Private room in home,Private room,2,105,0,0,2012-05-01,2021-09-23,4.85,0.66,2170422,Greta,True,2,2,,SE Historic Anacostia,31.0
446147,38.90549,-77.02847,2 Level Modern Condo in City Center,https://www.airbnb.com/rooms/446147,123.0,Entire condo,Entire home/apt,2,0,0,0,,,,,2215579,Vijay,True,1,2,,"NW-mid Downtown, Chinatown, Penn Quarters, Mount Vernon Square, North Capitol Street",150.0
453159,38.87772,-76.985,1 block to metro-Capitol Hill Garden flat,https://www.airbnb.com/rooms/453159,139.0,Entire guest suite,Entire home/apt,5,466,46,2,2012-07-09,2025-05-30,4.93,2.96,40168,Crystal,True,1,2,Hosted License: 5007242201001171,"SE Capitol Hill, Lincoln Park",3.0
453315,38.89538,-76.98648,Efficiency suite in Capitol Hill,https://www.airbnb.com/rooms/453315,95.0,Entire guest suite,Entire home/apt,2,1050,63,5,2012-05-14,2025-06-07,4.88,6.59,2252538,Jennifer,True,1,1,Hosted License: 5007242201000823,"NE Union Station, Stanton Park, Kingman Park",2.0
501809,38.91454,-77.01814,Upstair Private Close to Everything,https://www.airbnb.com/rooms/501809,68.0,Private room in townhouse,Private room,2,36,1,0,2013-08-01,2024-08-14,4.86,0.25,481929,Christopher,True,4,5,,"NW-mid Howard University, Le Droit Park, Cardozo/Shaw",31.0
525672,38.88183,-76.98911,Capitol Hill-SLPS 4-Walk 2 blk Metro/Cafes,https://www.airbnb.com/rooms/525672,142.0,Entire rental unit,Entire home/apt,4,278,11,0,2012-07-13,2025-03-30,4.86,1.77,2583808,Desiree,True,7,7,Hosted License: 5007242201002738,"SE Capitol Hill, Lincoln Park",2.0
538598,38.89881,-76.99578,Walking Distance to the Capitol!,https://www.airbnb.com/rooms/538598,148.0,Entire home,Entire home/apt,4,12,1,0,2016-03-26,2025-01-21,4.75,0.11,2645588,Justin,True,1,1,Unhosted License: 5007262201002840,"NE Union Station, Stanton Park, Kingman Park",30.0
542144,38.88745,-76.99293,Ground floor apartment by Eastern Market metro,https://www.airbnb.com/rooms/542144,123.0,Entire townhouse,Entire home/apt,2,32,0,0,2013-11-10,2024-06-07,4.91,0.23,2666087,Rhea,True,1,1,,"SE Capitol Hill, Lincoln Park",180.0
561697,38.91096,-77.00858,Spacious Downtown DC Apartment,https://www.airbnb.com/rooms/561697,93.0,Entire rental unit,Entire home/apt,6,377,26,2,2012-07-28,2025-06-09,4.75,2.4,2761762,Russell,True,4,11,Hosted License: 5007242201002692,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",2.0
888029,38.93664,-77.02298,PERFECT ROOM FOR INTERNS OR STUDENTS,https://www.airbnb.com/rooms/888029,111.0,Private room in rental unit,Private room,1,19,2,0,2013-08-31,2025-02-28,4.42,0.13,315148,John,True,75,91,,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",31.0
563607,38.91564,-77.03796,Stylish Studio in Dupont Circle with Washer/Dryer,https://www.airbnb.com/rooms/563607,101.0,Entire rental unit,Entire home/apt,2,201,37,5,2016-07-03,2025-06-12,4.81,1.84,2771266,Shafiq,True,2,2,Hosted License: 5007242201000536,"NW-mid Dupont Circle, Connecticut Avenue/K Street",1.0
654835,38.91504,-77.07064,Georgetown's Chateau Bleu - Prv Rm2,https://www.airbnb.com/rooms/654835,139.0,Private room in home,Private room,2,14,0,0,2013-04-22,2022-05-14,4.62,0.09,1671809,Mary Beth,True,3,7,,"NW-far Georgetown, Burleith/Hillandale",31.0
688914,38.85045,-76.97992,Master BR and Bath in Sunny TH,https://www.airbnb.com/rooms/688914,90.0,Private room in townhouse,Private room,2,11,1,0,2019-06-17,2024-09-09,5.0,0.15,3517743,Kanita,True,13,14,,"SE Douglas, Shipley Terrace",31.0
722114,38.9237,-77.0271,Cool Columbia Heights Garden Apt.,https://www.airbnb.com/rooms/722114,133.0,Entire guest suite,Entire home/apt,6,568,55,6,2012-10-17,2025-06-03,4.8,3.68,1565502,Joel,True,2,4,Hosted License: 5007242201003716,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",1.0
723716,38.93605,-77.04289,Apartment near Rock Creek Park,https://www.airbnb.com/rooms/723716,61.0,Entire rental unit,Entire home/apt,1,56,10,2,2015-07-05,2025-06-06,4.66,0.46,3138065,Steve,True,3,3,Hosted License: 5007262201000218,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",5.0
925318,38.9413,-77.03284,Basement Studio,https://www.airbnb.com/rooms/925318,56.0,Entire townhouse,Entire home/apt,2,12,2,0,2013-03-27,2025-03-07,4.5,0.08,4977214,Lisa,True,1,3,,"NW-mid Brightwood Park, Crestwood, Petworth",31.0
48764314,38.90784,-77.02439,Upscale and Great Location,https://www.airbnb.com/rooms/48764314,139.0,Room in boutique hotel,Private room,3,15,2,0,2021-03-28,2024-07-10,4.27,0.29,386101761,Hai,True,33,41,Exempt,"NW-mid Shaw, Logan Circle",1.0
748316,38.89707,-76.9881,Cozy Cabin in the City on Cap Hill,https://www.airbnb.com/rooms/748316,125.0,Entire guesthouse,Entire home/apt,2,784,29,2,2012-11-13,2025-06-02,4.88,5.11,1399272,Ken,True,1,3,Hosted License: 5007242201000434,"NE Union Station, Stanton Park, Kingman Park",2.0
763569,38.93624,-77.05813,Romantic Studio in Perfect Location,https://www.airbnb.com/rooms/763569,70.0,Entire rental unit,Entire home/apt,2,18,0,0,2013-07-24,2023-05-07,4.83,0.12,738459,Natasha,True,5,6,,"NW-far Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",180.0
792578,38.88529,-76.9509,Lovely Comfortable Home w/FREE PARKING,https://www.airbnb.com/rooms/792578,456.0,Entire townhouse,Entire home/apt,6,92,0,0,2013-03-14,2019-04-21,4.42,0.62,4027780,Leonard,True,1,4,Hosted License: 6574585512304987,"NE/SE River Terrace, Benning, Greenway, Dupont Park",2.0
794213,38.92479,-77.04149,A beautiful flat in Adams Morgan,https://www.airbnb.com/rooms/794213,160.0,Entire townhouse,Entire home/apt,5,309,9,2,2012-11-25,2025-05-26,4.6,2.02,4071043,Grace,True,4,4,Hosted License: 5007242201002563,"NW-mid Kalorama Heights, Adams Morgan, Lanier Heights",1.0
800076,38.91646194458008,-77.03011322021484,Walkers Paradise  with Private Patio,https://www.airbnb.com/rooms/800076,139.0,Entire rental unit,Entire home/apt,2,252,13,2,2013-03-10,2025-06-14,4.79,1.69,3885360,Too,True,1,2,Hosted License: 5007242201001051,"NW-mid Howard University, Le Droit Park, Cardozo/Shaw",1.0
808830,38.92087,-77.07631,Cozy comfort and convenience in DC,https://www.airbnb.com/rooms/808830,119.0,Private room in home,Private room,6,456,34,4,2013-01-20,2025-06-06,4.91,3.02,3765717,Jane,True,1,1,Hosted License: 5007242201000557,"NW-far Cathedral Heights, McLean Gardens, Glover Park",1.0
828497,38.94291,-77.07173,"Private floor with 3BR/2BA, free pkg, Metro",https://www.airbnb.com/rooms/828497,165.0,Private room in home,Private room,6,133,10,1,2013-04-16,2025-05-18,4.89,0.9,3825475,Sheri,True,2,2,Hosted License: 5007242201000639,"NW-far Friendship Heights, American University Park, Tenleytown",3.0
841260,38.93719,-77.02335,Metro Style Living in Washington DC,https://www.airbnb.com/rooms/841260,100.0,Private room in rental unit,Private room,1,16,0,0,2013-06-10,2023-12-05,4.44,0.11,315148,John,True,75,91,,"NW-mid Brightwood Park, Crestwood, Petworth",31.0
855587,38.91384,-77.04074,"4 blocks from  Dupont metro, one bedroom apartment",https://www.airbnb.com/rooms/855587,133.0,Entire rental unit,Entire home/apt,2,1,1,1,2025-06-11,2025-06-11,5.0,1.0,4471145,Anamaria,True,2,14,Hosted License: 5007242201000384,"NW-mid Dupont Circle, Connecticut Avenue/K Street",14.0
860336,38.90847,-77.04681,Luxury Spacious Master Suite RoofDeck in DuPont,https://www.airbnb.com/rooms/860336,118.0,Private room in home,Private room,2,562,23,2,2013-02-22,2025-05-25,4.74,3.75,511136,Tommy,True,4,7,Hosted License: 5007242201000569,"NW-mid Dupont Circle, Connecticut Avenue/K Street",1.0
860776,38.91785,-77.01498,Gorgeous cozy room available in the heart of DC,https://www.airbnb.com/rooms/860776,35.0,Private room in condo,Private room,1,20,1,0,2016-12-19,2025-02-24,4.45,0.19,315148,John,True,75,91,,"NW-mid Howard University, Le Droit Park, Cardozo/Shaw",31.0
861775,38.8491,-76.97982,Private BR Shared Bath Sunny TH - B,https://www.airbnb.com/rooms/861775,65.0,Private room in home,Private room,2,25,1,0,2015-03-23,2024-07-20,4.84,0.2,3517743,Kanita,True,13,14,,"SE Douglas, Shipley Terrace",31.0
873182,38.95345,-76.99504,Spacious English Basement w/ Natural Sun & Parking,https://www.airbnb.com/rooms/873182,108.0,Entire rental unit,Entire home/apt,3,50,2,0,2016-09-24,2024-10-19,4.62,0.47,4608059,Joy,False,1,1,Hosted License: 5007242201001457,"NE/NW Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",7.0
883653,38.9356,-77.04468,Green Historic Mt. Pleasant House,https://www.airbnb.com/rooms/883653,111.0,Entire townhouse,Entire home/apt,7,39,3,0,2013-04-01,2025-04-19,4.92,0.26,1541121,Asa,True,2,2,Unhosted License: 5007262201000253,"NW-mid Columbia Heights, Mt. Pleasant, Pleasant Plains, Park View",4.0
886283,38.94492,-77.09234,Tenleytown/AU Park Basement Apt.,https://www.airbnb.com/rooms/886283,83.0,Entire rental unit,Entire home/apt,2,57,1,0,2013-01-23,2024-08-16,4.64,0.38,4698675,Katy,False,1,3,Hosted License: 5007242201001442<br />Unhosted License: 5007262201001443,"NW-far Friendship Heights, American University Park, Tenleytown",30.0
887461,38.93788,-77.02313,Cozy room right next to the petworth metro station,https://www.airbnb.com/rooms/887461,100.0,Private room in rental unit,Private room,1,22,4,0,2015-07-02,2025-04-19,4.45,0.18,315148,John,True,75,91,,"NW-mid Brightwood Park, Crestwood, Petworth",31.0
945426,38.9604,-77.08253,1BR Suite in the Heart of Things,https://www.airbnb.com/rooms/945426,83.0,Private room in home,Private room,2,566,76,9,2013-04-01,2025-06-12,4.95,3.81,5121445,Rose,True,1,3,Hosted License: 5007242201000371,"NW-far Friendship Heights, American University Park, Tenleytown",2.0
892183,38.90746,-77.02716,SPACIOUS VICTORIAN HOME IN LOGAN CIRCLE!,https://www.airbnb.com/rooms/892183,139.0,Entire home,Entire home/apt,10,279,26,0,2015-01-05,2025-05-15,4.64,2.19,4280278,Sara,True,5,11,Hosted License: 5007242201001758<br />Unhosted License: 5007262201001759,"NW-mid Shaw, Logan Circle",3.0
893529,38.91223,-77.01067,Chic and in the City Room,https://www.airbnb.com/rooms/893529,350.0,Private room in home,Private room,1,1,0,0,2013-06-15,2013-06-15,0.0,0.01,4752493,Kristie,False,1,2,,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",31.0
898543,38.90153,-77.05434,welcome to foggy bottom - on metro!,https://www.airbnb.com/rooms/898543,165.0,Entire townhouse,Entire home/apt,5,164,0,0,2014-09-13,2023-03-23,4.91,1.25,4795247,Diana,True,3,3,,"NW-mid West End, Foggy Bottom, GWU",51.0
898544,38.8996,-77.05277,welcome to the heart of washington,https://www.airbnb.com/rooms/898544,165.0,Entire townhouse,Entire home/apt,5,129,1,0,2014-03-11,2025-04-15,4.91,0.94,4795247,Diana,True,3,3,,"NW-mid West End, Foggy Bottom, GWU",31.0
902573,38.91054,-77.02149,Primo Live-In Office Near Downtown,https://www.airbnb.com/rooms/902573,80.0,Private room in home,Private room,2,23,0,0,2013-06-01,2016-11-16,4.74,0.16,481929,Christopher,True,4,5,,"NW-mid Shaw, Logan Circle",31.0
914968,38.90454,-76.98793,Cozy Bedroom + Private Bath,https://www.airbnb.com/rooms/914968,66.0,Private room in home,Private room,2,68,0,0,2013-08-13,2022-03-14,4.91,0.47,504401,Shauna,True,2,3,Unhosted License: 5007262201003125,"NE Ivy City, Arboretum, Trinidad, Carver Langston",2.0
973608,38.91999,-77.01361,Nice cozy basement room in the Bloomingdale area,https://www.airbnb.com/rooms/973608,30.0,Private room in rental unit,Private room,1,4,1,1,2015-09-01,2025-05-23,3.25,0.03,315148,John,True,75,91,,"NE/NW Edgewood, Bloomingdale, Truxton Circle, Eckington",31.0
